ID,tweet,Tag,newlabel
1353028656759791625,borisjohnson wake sheep vaccine doesnt stop lockdowns big push vaccines vaccines dont stop let nature take course defeat man made virus one pair tell us truth,ineffective,['ineffective']
1375901957077004290,franklin graham compare trump jesus moment tells people get covid vaccine gone far,none,['none']
1094294615711236096,augustusdivus hoarsewisperer please dont harsh vaccinated children one severe allergic reactions vaccine ingredient children forced vaccinate even risk children similar lifethreatening reaction,"ingredients,mandatory,side-effect","['ingredients', 'mandatory', 'side-effect']"
1234522937077706754,rejecting big pharma merck pfizer talking wonderful idea maine end healthier happier save millions dollars,pharma,['pharma']
1382055574792253443,san diego immediately stop johnson johnson vaccine httpstcoaafwts,none,['none']
1287703285953175552,could trumps october surprise false claim miracle vaccinethat eradicates virus everyone available first year reopens schools economy hes shortterm lie ok thats rhetorical question lol,political,['political']
1416668571594285061,bbc news covid vaccine offered uk adults says government httpstcojpejeah late virus escaped vaccinesstop jabbing stop vaccine johnsonvariant,ineffective,['ineffective']
1255033939074433024,rbot losfarringtons jgunlock bethanyshondark according bill gates people would likely die horrible death covid vaccines mention adverse affects thats conspiracy theory conspiracy facts check bill gates conflicts interest finds birx fauci neil ferguson yawn,"pharma,side-effect","['pharma', 'side-effect']"
1375470161709391872,egonzalez gbellhawks lukedelavergne difference vaccines pushed tried years previously long term side effects known vaccine exactly pfizer made sure could sued circumstances,"pharma,rushed,side-effect","['pharma', 'rushed', 'side-effect']"
1338581685324181506,psst covidvaccine mums doctor said would taking,none,['none']
1291358834305445889,weatheredhype jlkblackburn yeah unfortunately gates grip already even modernas vaccine prebuy welcome nwo,"conspiracy,pharma","['conspiracy', 'pharma']"
1370752168123191301,medical examiner jumping conclusions utah mom dies following covid vaccination httpstcohovcvg via epochtimes dont take vaccines want live odd reason chinese monitor vaccine,"conspiracy,side-effect","['conspiracy', 'side-effect']"
1380517054793490440,robbiegramer im interested russian vaccine data third parties may well true az affair shows even transparent programs issues efficacy data,ineffective,['ineffective']
1299512168736464896,nznationalparty support meurant brash importing russian untested covid vaccine community without knowledge effectiveness side effects promoting unsafe vaccine rich elite sickening,rushed,['rushed']
1353435043830525952,fantastic tragic fauci politically motivated yr fed employee wastes money damages actual scientific research vaccine,political,['political']
1365616298089193474,jackatjackalpha alex lisajshorty jemmakay thelastleg world vaccine anything,none,['none']
1374081443517886466,hamsarris alexberenson pfizer may false alarm effect innate immune system managing virus vaccine interferes sum vaccines administered population already exposed,unnecessary,['unnecessary']
1423184787452448771,matthew dawe walking dog calgary ten days receiving astrazeneca vaccine feet went numb within hours er slowly losing function different parts body httpstcoiipmbnnzsv,side-effect,['side-effect']
1335234703478190085,mollyjongfast want know would know vaccines arent crossed know first dose mrna second isnt pfizer hasnt addressed people need answers becoming test dummies,conspiracy,['conspiracy']
1354487882195611648,giggs robynnkk skynews juliahb correct mate conspiracy theorists blindly line vaccine virus survival rate masks data prove anything quite opposite fact crazy,unnecessary,['unnecessary']
1339236345819049989,profjsdavies sorry vaccine using new novel technological methods hasnt even completed studies simply isnt trustworthy imho alot faith oxford one theyre using previously tried trusted formulaes,rushed,['rushed']
1251913010811109380,pattena cbcalerts influenza pneumonia lumped make influenza kills canadians yearly get flu shot influenzaconfirmed deaths canada annually covidconfirmed deaths month baseline artificially high gotta sell vaccines,pharma,['pharma']
1306773282339782658,realdonaldtrump plan release untested unverified russian vaccine sad additional lives lost top already killed,rushed,['rushed']
1336827761629999104,ill wait im going sacrificed altar commerce astrazeneca rush vaccine market trials complete,"pharma,rushed","['pharma', 'rushed']"
1353500338456829953,pabcp bbcnews nice conversing go want enjoy lemonade covid vaccine ineffective need pathogen order win,ineffective,['ineffective']
1334708952655785985,mrna moderna zero previous record vaccine drug development yet comes untested technology rna coding wsj reports poor track record httpstcoxjhqhcfyt,rushed,['rushed']
1336753815949881344,already stated official sources including pfizer reiterated confirmed reiterated vaccine provide immunity whether take one two twenty doses merely designed lessen symptoms shit bbc bbcnews httpstcooedjabpxl,ineffective,['ineffective']
1298668727249100802,anonamoosecad beardtormund lisabback globalnews chexnewswatch mean based current number infected survival rate one could theoretically extrapolate billion infected could survival rate hey man take theoretically vaccinated thats know risks,unnecessary,['unnecessary']
1354230221826887681,godswarrior true made china goons paid hold pattern follow money raking deadly vaccine httpstcohrlyuynlj,ineffective,['ineffective']
1325831129568456704,mikepence realdonaldtrump pfizer pass medical freedom bill immediately one forced get vaccine job go school otherwise participate society donttreadonme libertyordeath medicalfreedom,mandatory,['mandatory']
1364894339189657600,elainef jasonleitch bbcscotlandnews yes vaccine rubbish like flawed pcr test jasons words bit rubbish,none,['none']
1376170013909000195,rockeyeterm breesanna could definitely lol havent clue youre talking said take vaccine keep wearing mask pretend youre living normal life,ineffective,['ineffective']
1436008873039736834,astrazeneca warning eu lists nerve damage potential side effect vaccine httpstcohtppetypz httpstcoabsgxksz,side-effect,['side-effect']
1352257790740492288,therealmissjo vaccinate vulnerable high risk want overs already medically compromised doses protected virus risk healthy younger people covid immunity dont need vaccine,unnecessary,['unnecessary']
1371629777585467392,germany france spain italy ireland netherlands joined growing list countries suspended use coronavirus vaccine developed astrazeneca university oxford blood clot concerns httpstcobydiazz,side-effect,['side-effect']
1326040855224832000,europe kuku vaccine pfizer biontech find goose laid golden eggs gander goose keep w,pharma,['pharma']
1432969879263514624,vaccine panic japan suspends moderna batch black particles discovered vials httpstcoxgijuufc httpstcoixrunjvki,ingredients,['ingredients']
1366163835003023367,drmagwai walllion johnrentoul yes test long term effects pfizer vaccine,rushed,['rushed']
1336636645072842752,safe said covid vaccine uk regulators warn people history significant allergic reactions pfizerbiontech jab httpstcoeewxovhvo via googlenews,side-effect,['side-effect']
1286565408531677184,tonester lbc nickferrarilbc helenwhately exactly cause nothing saving lives reducing hospital admissions everything social conditioning training ready accept covid vaccine,conspiracy,['conspiracy']
1417885167406882818,novavax many staff got vaccinated mrna vaccines maybe waiting like family would paperwork done faster covidvaccine novavax,none,['none']
1364639558382551040,krosecz kaiserneko yeah also chance virus mutates fend vaccine since see way many people treating vaccine like end pandemic boosts immune system virus doesnt make immune,ineffective,['ineffective']
1312841749870645249,pfizeruk id rather believe highly qualified whistleblower experts bill gates governments shills scamdemic,political,['political']
1445948395856674822,stop muna dohgovph secduque ntfcovidph sweden denmark pause moderna covid vaccine younger age groups httpstcozrqcipimtu,side-effect,['side-effect']
1260574386337329152,davebirkett freep ridicules statement zero vaccines discovered every covid virus good chance vaccine work virus either remember covid virus sars still vaccine,ineffective,['ineffective']
1342519357427970048,enough watched story bill introduced make prove vaccine covid death rate really,political,['political']
1351976294993563651,wanting take covid vaccine doesnt necessarily make u antivaxxerim anti vaccine im anti vaccine crapped mnths month trial pharmaceutical companies test subject ill continue staying ass home thx,rushed,['rushed']
1255864714111967239,forced vaccination crime humanity violation nuremberg code unesco universal declaration bioethics human rights art un international covenant civil political rights art un universal declaration human rights art,mandatory,['mandatory']
1335336391526522880,lorochelle true still concerned potential side effects decide covid present risk long term health vaccine atm feel vaccine,side-effect,['side-effect']
1304851086029848576,netherlands kidney cells harvested aborted baby girl medical research given dehumanizing label hek one cell lines baby exploited production covid vaccine oxford university,ingredients,['ingredients']
1340750484483710976,bobsnee ohaoregon oregongovbrown oregongop realdonaldtrump listened house health committee meeting fall pfizer rep said biggest obstacle getting people willing take vaccine seems like government one huge marketing arm pharma,"pharma,political","['pharma', 'political']"
1355230580317827072,would anyone want mrna injected please research vaccine actually isnt vaccine look please cant remove body take,ingredients,['ingredients']
1364758643191803907,still hoping things get better mass vaccination scamdemic liftthelockdown endthelockdowns lockdownshurt plan fordnation justintrudeau,mandatory,['mandatory']
1337541571424604162,maybe could start providing clarity testing interactions lack clarity infertility studies reproductive toxicity short long term side effects vaccines well overall numbers canadian deaths daily vs covid deaths,side-effect,['side-effect']
1353803006928515074,chimera samanthamaiden tgagovau newscomauhq pfizers trials conducted little thousand people elderly rolled millions across planet could possibly go wrong therell medical fallout post pfizer vaccine across world covid deaths aust,side-effect,['side-effect']
1377174968597815306,story astrazeneka vaccine cancelled vaccination plans ready turn zombie,side-effect,['side-effect']
1337333893427556352,something fishy rush pfizer vaccine expensive impossible maintain cold chain way unclear indication governments feed pfizer billions taxes without control freedom choice say vonderleyen,"political,rushed","['political', 'rushed']"
1231314979669921795,ztbornunicorn im antivaxxer dont follow recommended pet vaccine schedules honest veterinarians tell money grab instance indoor declawed cat doesnt need rabies vaccine every two years complete nonsense,unnecessary,['unnecessary']
1358743124076601346,demskrals danielhowdon russian vaccine actually poison weaken us invasion,country,['country']
1436815018360643584,boys risk pfizer jab sideeffect covid suggests study interesting true httpstcotliqigry,side-effect,['side-effect']
1333474457588027405,way conspiracy theorist believe whatever corroborated facts conspiracy theorists long ago warned government would exaggerate coronavirus would make us vaccine laughed covid covidvaccine,political,['political']
1298062483110809601,fact fiction decide upcoming coronavirus vaccines slowacting euthanasia shots hence desperation censor criticism vaccines even reject russianmade vaccine isnt kill switch simple reason russia isnt war,ineffective,['ineffective']
1403767449422647306,ishatreza britain used pfizer az vaccine effective youd know lot data draw conclusions one vaccine know whether number deaths significant,"ineffective,side-effect","['ineffective', 'side-effect']"
1441995935114989568,marabscott sjca drandrewb nurse whod working throughout pandemic covid last year hence strong immunity still pressure management got first moderna dose bad reaction think lose career doesnt submit dose,side-effect,['side-effect']
1364515802238640128,valoakley seasidedad prisoner point made still contract pass covid vaccine,ineffective,['ineffective']
1298066234118873088,profmarcy jeffdr jimcramer bless heart science says vaccine effectiveness best hope like flu seems like youre long haul,ineffective,['ineffective']
1369746846822830081,get covid vaccine think mom diabetic covid supposed worse diabetics said last week maybe covid shot today im feeling lousy maybe caught think shouldve done another covid test today,side-effect,['side-effect']
1441887557105725442,marinapurkiss dermside hell yet also man decided give english care home residents az vaccine known lower efficacy pfizer country month az arrived az time tested anyone,"ineffective,rushed","['ineffective', 'rushed']"
1377689005387608073,vaccine marginal friend moderna shot hospital withcovid,ineffective,['ineffective']
1253869839191547907,theallianceshop rights activists basic rights vaccine mandates etc every single one us vaccines due personal experiences research experiences happened first place everyone deserves know ingredients affects,"ingredients,mandatory,side-effect","['ingredients', 'mandatory', 'side-effect']"
1325914956508835849,saveourrightsuk dont want vaccine wanted check bill gates make pfizer vaccine,pharma,['pharma']
1407464770446532616,covid vaccine linked another rare blood disease israeli study httpstcowxnqfglhdb isnt pfizer thrown muny reason best j j push back every turn,side-effect,['side-effect']
1352742534783537152,stopchinanotfarmers another lies please one get corona vaccine see promoting getting mean safe httpstcodpigwhfmcu,side-effect,['side-effect']
1422247844745039877,indeed theres really way explain figures janssenjj people nearly twice likely get infected unvaccinated people vaccine making vulnerable rather helping much theyre taking risk,ineffective,['ineffective']
1355502203801317380,bbcnewsnight lewisgoodall think theyve already repeated government one strategy vaccine care home residents collateral damage pursuit pharmaceutical solutions mess must come major reform adult care provision across developed world,political,['political']
1313526983528083457,bharatbiotech ban covid vaccine vaccine fail stop business ex bharatbitoec vaccine boostercontain high percentage stetoroidrussia use drug covid vaccine damage brain check neurologist covid th wave started day lockdown necessory save life httpstcoswwwdqrdg,"ingredients,side-effect","['ingredients', 'side-effect']"
1326606740956196864,joewv rkmerica therickwilson seat belts typically good life car vaccines may pfizer vaccine immunity term unknown,ineffective,['ineffective']
1338893876296343553,mikepence secazar cdcdirector modernatx thanks politicians first give mine democrats,political,['political']
1376918850143412227,macisaman godwins kimmagagal deadly diseases covid much survival rate without vaccine,unnecessary,['unnecessary']
1410992310825934853,sanderlab frankrhofmann well home country birth banned azn vaccine good reason pfizer myocarditis vaccine reality killed people far proposal mixing vaccines cause highest mortality rate vaccines going mixed together,side-effect,['side-effect']
1337260949133201409,ap dont want pfizer animalabusing evil company,pharma,['pharma']
1328164637112614912,pfizer telling new mrna vaccine tested people efficacy true arkancideisreal httpstcoavjonylhl noone ever produced safe effective vaccine coronavirus httpstcoacfgkcraf,ineffective,['ineffective']
1341430883400597506,realdonaldtrump httpstcohpjcsdqtk peg baylor ohiostate list sarscov vaccines personally im interested please aware suspicions grow nanoparticles pfizers covid vaccine trigger rare allergic reactions cont httpstcolszcyeetdr unido dobbs httpstcopewthassjy,"ingredients,side-effect","['ingredients', 'side-effect']"
1370053327556333578,dailymailuk got becuz didnt stay safe got vaccine didnt wear mask protect also probably covid took vaccine,side-effect,['side-effect']
1419761452718739458,many rabid callers lbc wanting young kids vaxxed lbc protect adults selfish force untested vaccine long term info covidvaccine covid vaccinemad borisjohnson tennantteam httpstcovafjnuiv,rushed,['rushed']
1292535871086964741,ryan cocamidemea dreaminisfree falseheads anti vaxxer got son vaccinated please look bit deeper taking vaccine astrazeneca take liability even producing vax different far httpstcowkwurkxc,ineffective,['ineffective']
1376304298351603718,coolblonde years tried produce vx human corona virus aka common cold take fetal tissue chimanzee virus mrna concoct abominations call vaccines fauci founded moderna moderna produced nothing prio vx made billions,ingredients,['ingredients']
1283815114697826304,aubreyhuff close relative weekend works lab testing covid amongst many things informed antibodies covid last months therefore asked take vaccine administered times per year nomarkandnovaccineforme,ineffective,['ineffective']
1333528430210555904,im getting vaccine time get sick get vaccine flue shots gave flu several times stopped taking havent got flu decade half coincidence think,"side-effect,unnecessary","['side-effect', 'unnecessary']"
1336663515399000066,justintrudeau pm dare allow canadians get vaccinated knowing vaccine isnt effective also havent heard pfizer given legal protection uk gvt vaccine case side effects dare,"ineffective,pharma","['ineffective', 'pharma']"
1245105215344443392,mf bout poison country hear late night commercial asking u gotten covid vaccine shot johnson johnson call number,pharma,['pharma']
1425178839026704391,eyeswideopen head oxford vaccine group asscovers delta renders vaccine largely useless protection infection government seek cover boosting recipients mrna vaccines fixed,ineffective,['ineffective']
1415140849151840257,pfizer pushes usa booster shots safety profit pfizer pharmaceutical company created one first covid vaccines approved making hard sell emergency approval boosters additional doses givenhttpstcoygyzpdydg,pharma,['pharma']
1435174137438298113,anyone see vaccine working would need lockdown one seems see reason rules vaccine getting rid covid sajidjavid nadhimzahawi borisjohnson keirstarmer jonashworth,ineffective,['ineffective']
1293485547319627777,dk russian vaccine make trump try get shelves tho please dont take,country,['country']
1325901888827645953,nbrez fully agree hear rtes covid vaccine expert george lee news im paraphrasing slightly yes vaccine hopefully wont work youre still fukked thanks george,ineffective,['ineffective']
1382993443224485890,medical community racing understand six people developed blood clots brains receiving johnson johnson vaccine httpstcoisqnqujh,side-effect,['side-effect']
1339543423821508610,pay attention language describing deaths news reports surge covidrelated deaths deaths pneumonia bronchitis lung diseases annual death rate flu unrelated covid push treatments vaccine future,side-effect,['side-effect']
1368332887465091077,nicoledasilvao jonchapman fjordanhope vonderleyen oh give rest bloody drama queen personally know people committed suicide past year amount died covid means take vaccine least respect opinions people dont want,unnecessary,['unnecessary']
1250566048639680512,killaudeepstate justin bill covid vaccine test plan mandatory vaccines canada canpoli httpstcoislrbvcqh,mandatory,['mandatory']
1398476480569507840,blood clots openly admitted fda published extremely disturbing reports adverse reactions experienced children pfizer covid vaccine fact sheet labeled see original fda document pdf case fda removes,side-effect,['side-effect']
1441013241006727169,dont want son take something unsafe believe covid dangerous arent good easy answers though pfizer says covid vaccine safe kids ages many parents give children httpstcokjgcvrxuuf,side-effect,['side-effect']
1340502005303881729,govpritzker usfda modernatx doctors speak listen vaxx deaths occur blamed covid httpstcocjpmfmmam,side-effect,['side-effect']
1293251355151302657,geopolitical ratrace truly cover anticovid vaccine africa must keep warning gullible leaders stay clear country force citizens take vaccines till efficacy firmly established,mandatory,['mandatory']
1289680139328995328,title astrazeneca exempt coronavirus vaccine liability claims countries could put large public pressure government increase number people died av vaccines would result vaccine,side-effect,['side-effect']
1342229968944726016,make sure tell souls pfizer vaxx recipients since dec adverse reactions cant work need medical intervention thats ontarians thats per million merry christmas httpstcohtgvcxsoiu,side-effect,['side-effect']
1377575448620773377,mans skin peeled rare reaction johnson johnson covid vaccine httpstcoglmjlfud,side-effect,['side-effect']
1243235937556918272,people global community want bypass unholy biotech alliance darpa gates foundation bigpharma gild mrna gilead moderna trying control covid covid bioweapon drugs vaccine market mrna genetherapy weaponized heberon interferon cuba,"conspiracy,pharma","['conspiracy', 'pharma']"
1360686771311362059,told old lady wanted get johnson johnson covid vaccine said johnson johnson killed women last years giving cancer shit knew didnt say shit well damn put like httpstcopktysjeeg,side-effect,['side-effect']
1288620075637932032,bennyjohnson mattgaetz apple microsoft bill gates miracle drugvaccine alphabet google facebook amazon dont think george soros nwo takeover sadly mistaken corporation needs shut httpstcofitrnwds,pharma,['pharma']
1376705318474936325,comicdavesmith janiehsieh dont get vaccine could become like lepers want everybody much,mandatory,['mandatory']
1376233225757065216,jamesgrickards know mass vaccination could cause virus mutate become dangerous populations currently little risk check dr mercola blocked article vaccinationmustendnow,side-effect,['side-effect']
1340767176656121861,tomtsec vaccine marketing push started remember people dying today bc covid cormorabities however vacinnes cormorabities,"rushed,side-effect","['rushed', 'side-effect']"
1330879976057548803,piersmorgan susannareid oxford vaccine excellent mass study good yet cause huge problems ethically goverment going cause huge problems ethically vaccine seen heroes hero,"political,rushed","['political', 'rushed']"
1404394965019500548,awakenedof charleshemswor astrazeneca chadox adenovirus covid chimpanzee shots horseshoe bats vaccine sounds like gain function dual use offensive bio weapons pilbright institute animal vaccines nuremberg httpstcowtkjukdny,none,['none']
1334874389033181186,kikic selainesaxby zero trust government called opposition party due endless lies told doubts uk regulator may leaned politically suspicions confirmed astrazeneca vaccine also cleared use,political,['political']
1365434339345854465,morgicorgi ashishkjha stay home forever aint going even mask vaccine serious illness longterm consequences fine id rather end dead thanks,side-effect,['side-effect']
1239652835303841796,spectatorindex behind corona outbreak benefit whats end goal shit like dont happen overly sophisticated world geopolitical religious conflict vaccine really safe,conspiracy,['conspiracy']
1341667428556783622,storkboris jaccopi eucommission uk still eu rules regulations authorised use nonapproved vaccine eu country could done stupid also means uk taxpayer liable whatever problems rise future pfizer,side-effect,['side-effect']
1354476574381285381,mbarmbarmbar abc know two cases one died three days later senior second hours receiving vaccine rushed er pulse give nitro something wrong pfizer vaccine,"ineffective,side-effect","['ineffective', 'side-effect']"
1354091971866808322,astrazeneca disputes german media reports low efficacy covid vaccine overs httpstcofbabswcztv german palliative care patients die within days receiving covid vaccine httpstcoxyebhbc httpstcopqzifswho httpstcovhpbckllb,"ineffective,side-effect","['ineffective', 'side-effect']"
1326190241909256197,ratatoskruk leahbutlersmith never take something especially rna vaccine developed pfizers never history vaccine flu suddenly come one less monthsyou take see get coming years,"ingredients,pharma,rushed","['ingredients', 'pharma', 'rushed']"
1355612876086493187,oh also diabetic yr old african american yet vaccinated whats take considering suggestion pushed cnn,unnecessary,['unnecessary']
1426477692312899586,peterrowen also reports cases major thromboembolic events concurrent thrombocytopenia uk administration pfizerbiontech vaccine one death reported table profmakris httpstcoettlwxxf,side-effect,['side-effect']
1326290726666309635,patkennynt friend works pfizer said hes going near vaccine first couple years proven field safe,"rushed,unnecessary","['rushed', 'unnecessary']"
1289143240814403584,jonneydunn simondolan safe vaccines take years developconsidering virus recognised less yearby admission dont think right people would wary rushed vaccine also pharma billions buy lot politiciansthink,"pharma,rushed","['pharma', 'rushed']"
1432953726743060482,mynameisrob bryanvilleneuve dwndak hydroxybutylazanediylbishexanediylbishexyldecanoate others told means pfizer vaccine contains hexane,ingredients,['ingredients']
1299935539760697344,fear virus flu dont get flu shot wont get vaccine coronadoes sound like im fearful america never shut virus never shut quarantined sick done,none,['none']
1370251858338516997,health minister critical condition one day receiving cv march mr hunts team authorities continue deny oxford astrazeneca vaccine part play serious condition suffer infection httpstconrcpepulk httpstcojnkaxw,side-effect,['side-effect']
1350648676910292992,medical professionals silenced coming forward evidence prove new mrna covid vaccine causes irreversible infertility covidvaccine covid donttakethevaccine agenda httpstconpgdwzpdh,side-effect,['side-effect']
1354928038622978051,inaliberata darreltrump theres people killed vaccine lethal injection people death row,side-effect,['side-effect']
1284294321139789825,httpstcolxvshcck bill gates opens door sketchy biotech company trumps wild west vaccine development novavax handed billion company never successful attempt vaccine development gates needs butt robber baron field,ineffective,['ineffective']
1253543159356768258,ingrahamangle america must open business soon possible statistics worldwide deaths year tellall obvious theyll push covid vaccine must americans pay price governments incompetence trump realdonaldtrump httpstcoscifiygc,country,['country']
1354569315954135042,evil man uk vaccine passports restriction freedoms havent vaccine soviet russia way led authoritarian scum bags,mandatory,['mandatory']
1378088352025608196,globeandmail covid vaccine deaths injuries reported thousands respectively uk us got thinking jonestown massacre cult members forced drink toxic cool aid vax enthusiasts jostle position httpstcowzrvjln,side-effect,['side-effect']
1341435996362207233,one finds oddly weird covid vaccine safe effective free took little time effort insignificant amount trials release,rushed,['rushed']
1376574024696823808,notice experts denying warnings vaccine passports instead experts promoting harder ever trying drown liberty loving population,mandatory,['mandatory']
1450814930085720070,sajidjavid lockdown government going ignored sure keirstarmer jonashworth would put plan b place trying make people ill even double triple vaccine people still spread covid valneva novavax stop delta variant,"ineffective,side-effect","['ineffective', 'side-effect']"
1327823070065733632,drjillstein jill please help us spread truth covid pending mandatory vaccines httpstcocioyrwvwo httpstcomaetwcvdn,mandatory,['mandatory']
1319062367523819520,oct volunteer died astrazenecas covid trial reportedly never took vaccine httpstcodwvebfiovk astrazenecas covid vaccine placebo killed people,side-effect,['side-effect']
1372959229783506945,poeticline onealannia feel ppl fish fear maybe attention trump radicalized mask kept pushing vaccine cos said day wont send arent sure ppl dont get would destroy covid good chance killing shot,mandatory,['mandatory']
1343608078214832128,yearold man dies heart attack receiving vaccine httpstcobkxnpnni pfizer presented safety data us food drug administration early december found two trial participants died receiving vaccine,side-effect,['side-effect']
1427998739222892546,gill got intercepted yesterdayno break canadian govt sold canadians chinese experiment pk said working govt forced take vaccine virus came china httpstconmubuojcj,"mandatory,political","['mandatory', 'political']"
1335055653774241792,realcandaceo please clarify statement point better thought getting vaccine instead pfizers vaccine feel suspicious knowing gates involved,political,['political']
1310614802054537230,dna vaccine never worked dangers dnaintegration human genome unlike mrna vaccine like moderna may work doesnt danger pls dont hurry httpstcorseljvaz,"ineffective,rushed,side-effect","['ineffective', 'rushed', 'side-effect']"
1401860272130871299,surgeon yrs experience nhs asking yr olds need vaccinated bastard govt shares pfizer httpstcokmaiczyze,unnecessary,['unnecessary']
1374046318000283654,kassiekitson also covid risk unless elderly everything risk anyway already ill vaccine seems unnecessary vast majority especially experimental one,"rushed,unnecessary","['rushed', 'unnecessary']"
1335244595706400769,btsbitchwins ticketmaster feel ticketmaster holding people hostage money dont like want force u prove vaccine dont mind taking right away becuz idk effects dont mind taking covid test,"mandatory,side-effect","['mandatory', 'side-effect']"
1308662556987404295,piersmorgan cant believe im saying actually liked way piers morgan spoke dictators yesterday told rules dont make sense keep lying dont like way promote vaccines claim covid killer,"political,side-effect","['political', 'side-effect']"
1335793327602626562,techiemomm alexiteque williamshatner im claiming im expert covid simply think rushed vaccines want effective vaccines big dreams know,"ineffective,rushed","['ineffective', 'rushed']"
1288651622667755520,drdavidsamadi mikemw media doesnt know anything media reads script usfda hates big pharma hate new vaccine makers hate potus right plandemic,pharma,['pharma']
1374114458960850951,oslo woman passed away weekend thrombosis bleeding low platelet count getting astrazeneca vaccine volunteer health facility rip httpstcovbszrpwti,side-effect,['side-effect']
1349129601973424131,side effects numerous death cases investigation find possible link covid vaccine mass vaccination population still aggressively carried httpstcozlweotkmtw,side-effect,['side-effect']
1407072427385962497,bonhoefferchild evenkieled herbersh arthurfleiss alexberenson pfizers bourla said vaccine wouldnt require one yup,none,['none']
1338262705837277185,chipfranklin dont want pfizer vaccine let hold moderna vaccine great elderly,pharma,['pharma']
1344728152178741249,fiatluxgenesis absolutely way vaccine using aborted fetuses ok priests brainwashed fools roman catholic church corrupted,"ingredients,religious","['ingredients', 'religious']"
1312839636100636672,pollye caroleandersen nononoeu simondolan dont think deliberate ploy slack lab made stupid mistake dont forget frightened chinese enough compel huge numbers fully tested vaccine russia think youre going round circles,rushed,['rushed']
1244327246514577408,brilliant test rats cats dogs monkeys maybe bears im alright thanks ill pass pain suffer years torturous captivity incomprehensible chinesemedicine coronaupdate virus vaccine,rushed,['rushed']
1333554444898885634,tired hearing corona vaccines absolutely tired,none,['none']
1364739876961320962,dcdraino kill people take bunch drugs put together along things look see whats really vaccine quit job force get one,"ingredients,mandatory,side-effect","['ingredients', 'mandatory', 'side-effect']"
1253390545143189505,mrstache cv close coldmalaria flu vaccines work smallpox flu cv cure vaccine cold sure people suckered gates agenda promoting vaccine mos good possibility ineffective,pharma,['pharma']
1359157704070225928,gericksen strikes odd covid test hospital came back negative seems something else vaccine triggered death httpstcoxvuxqmvdw,side-effect,['side-effect']
1377388023042732032,jcarrollosen fromjemma palmerreport dont get vaccine im highly allergic dont feel pressure dont personal freedoms country prochoice means prochoice bodies period,side-effect,['side-effect']
1322477345610096640,gerardjasper malaria vaccination maybe know whats,ingredients,['ingredients']
1376926958228013059,kimmagagal survival rate get covid entire family including pre existing conditions fine vaccine chance adverse reactions including death youre willing die bro take shot,side-effect,['side-effect']
1366936675696394243,yeah im gonna get covid vaccine available hate needles much id rather get covid,none,['none']
1253350489640615937,personally wont guneapig year one vaccine ill wait cpl years make sure peoples ears dont fall first,side-effect,['side-effect']
1352807774934036480,duhe theafrolion ze whitehouse look im taking vaccine especially since killed hank aaron rip,side-effect,['side-effect']
1389814536669122560,rbreich several stop lying astrazeneca made promise dogshit got oxford get pay worst vaccine,ineffective,['ineffective']
1417131033791713287,back vaccine still claiming works variants moderna mrna created spike protein one particular strain covid thats still open shut cure knew going,"ineffective,ingredients","['ineffective', 'ingredients']"
1378073391719198723,wouldnt upset covid vaccine kills,side-effect,['side-effect']
1415683401269485579,bbc presenter lisa shaws husband gareth eve called astra zeneca jab put hold safety issues lisa shaw died royal victoria infirmary may three weeks vaccinated httpstcosajsskfldu,side-effect,['side-effect']
1319547646193881088,id love true vaccine could developed months dont perfect flu vaccine way ill taking oxford vaccine works perfectly safely triggering immune response httpstcossflzqoqy via mailonline,rushed,['rushed']
1325900893791768576,dont believe theres many ear infections virus mutates way fast theres way hell math lie pfizer early trial data suggests coronavirus vaccine effective httpstcotofvsqfep via democracynow,"ineffective,side-effect","['ineffective', 'side-effect']"
1408138255489437699,moderna exec admits vaccinated people part experiment leaked phone call httpstcowvlpxseha,conspiracy,['conspiracy']
1305513936096292864,queerlybelove wanderingzan shanibenezra pfizer margbrennan didnt notice many walmart workers covid vaccines joke way hell anyone getting tested enough hell even years still wouldnt get one,rushed,['rushed']
1389564729748869120,jack last yearold british engineer dead days experimental astrazeneca viral vector shot covid blog httpstcobactkjdum,side-effect,['side-effect']
1263163593064882182,irresponsible promotion moderna covid vaccine shows inimical private ownership pharmaceutical industry publichealth capitalism undermines international collaboration required defeat pandemic httpstcodvogpyxkbo,pharma,['pharma']
1344657978188816385,llinwood markmeadows im trying understand trump go along working moderna go along vaccines since real pandemic,"political,unnecessary","['political', 'unnecessary']"
1287874325752602624,mysterysolvent nothing surprises take vaccine sorry rushed lot masks good wearing one,rushed,['rushed']
1334778422250311681,stevebakerhw earth would take vaccine thats completely trialed stage called rigorously safe vaccine isnt expected complete another mths dec put search engine read pfizer vaccine trial protocol,rushed,['rushed']
1382841716697337857,top health official denmark suffered bizarre fainting spell press conference announced suspension whoapproved astrazenecas covid vaccine thats creepy httpstcovodezynsxe,side-effect,['side-effect']
1326208455284318208,caralisette flu wasnt new virus still took time vaccines due severity covid properly tested think done far quick theyve stated proceeded trials age volunteers pre existing health conditions etc,rushed,['rushed']
1364737964832677889,thereval would like know deaths one vaccine jj,side-effect,['side-effect']
1329490508440276992,indigofast im little confused people excited vaccine im vaccines way im happy someone sticking needle containing virtually untested drug either bit much like russian roulette,rushed,['rushed']
